UserID,SessionID,BrowserType,OperatingSystem,DeviceType,NumItemsInCart,CartTotalAmount,TimeSpentOnSiteMinutes,HasCouponApplied,IsReturningCustomer,LastPageViewedCategory,AbandonmentReason
3155,177159,Firefox,MacOS,Tablet,2,64.65,9.65,False,False,Toys,No Abandonment
8956,664544,Opera,MacOS,Desktop,0,45.47,8.97,False,False,Toys,Found Better Price
2915,833567,Opera,Linux,Mobile,0,22.13,9.55,True,False,Electronics,Distraction
8918,891529,Firefox,Windows,Mobile,6,55.7,5.82,True,True,Toys,Found Better Price
5351,267952,Safari,Linux,Mobile,2,17.64,1.86,True,False,HomeGoods,No Abandonment
8468,740369,Edge,iOS,Tablet,3,65.77,4.35,False,True,Toys,Distraction
8067,953839,Firefox,MacOS,Desktop,1,116.79,9.85,True,True,Beauty,High Shipping Cost
6264,510689,Chrome,Windows,Mobile,7,43.15,10.97,False,False,Beauty,Distraction
6795,178709,Safari,Linux,Tablet,3,42.47,12.0,False,True,HomeGoods,No Abandonment
5455,260880,Firefox,Android,Mobile,2,67.81,4.13,False,False,Electronics,No Abandonment
8691,771363,Firefox,iOS,Mobile,2,12.09,11.63,True,False,Electronics,High Shipping Cost
2213,826431,Firefox,iOS,Tablet,3,83.87,4.19,False,True,Beauty,Payment Issues
7439,278076,Edge,iOS,Mobile,4,82.59,9.28,False,False,Electronics,Payment Issues
3923,389852,Opera,Linux,Tablet,2,108.48,9.75,False,True,Toys,Distraction
2432,137307,Opera,Windows,Mobile,4,38.65,5.98,False,False,Clothing,No Abandonment
1340,299923,Firefox,Windows,Tablet,3,70.94,10.43,False,False,Clothing,High Shipping Cost
8381,808404,Firefox,MacOS,Mobile,4,152.8,1.44,True,False,Toys,Payment Issues
2198,143524,Opera,Windows,Desktop,5,111.73,5.02,False,True,Books,Payment Issues
5296,953361,Edge,Android,Desktop,2,93.76,5.66,True,False,Books,Payment Issues
9186,950236,Safari,iOS,Tablet,3,153.31,9.98,True,True,HomeGoods,Found Better Price
5193,389812,Opera,Linux,Tablet,2,33.08,9.89,False,True,Clothing,No Abandonment
9113,635225,Firefox,iOS,Desktop,3,24.15,8.66,False,True,Toys,High Shipping Cost
5934,117104,Edge,iOS,Tablet,2,14.98,8.63,False,False,Electronics,Found Better Price
9543,628614,Edge,Android,Mobile,3,68.19,11.83,False,False,Clothing,Payment Issues
7610,693421,Firefox,iOS,Mobile,4,107.41,6.9,True,True,Toys,No Abandonment
4087,662015,Chrome,iOS,Mobile,8,4.38,6.67,False,True,Beauty,Distraction
7073,402670,Edge,Android,Mobile,1,55.63,7.54,False,False,Beauty,High Shipping Cost
1455,844916,Opera,Android,Mobile,3,150.03,5.04,False,False,Books,Distraction
6853,128341,Chrome,Windows,Mobile,3,86.48,9.86,False,True,Beauty,Found Better Price
4250,946925,Safari,iOS,Mobile,3,73.93,4.31,False,True,Beauty,Payment Issues
1257,824776,Opera,MacOS,Tablet,2,63.2,7.47,False,True,Books,Payment Issues
1481,689583,Firefox,MacOS,Desktop,6,114.54,10.73,False,False,Books,High Shipping Cost
5730,833746,Chrome,MacOS,Mobile,1,65.12,7.23,False,False,Beauty,No Abandonment
2396,252320,Opera,Android,Mobile,3,47.63,4.86,False,True,HomeGoods,Payment Issues
6418,311751,Edge,iOS,Tablet,5,59.04,9.01,True,False,Toys,Found Better Price
6171,254129,Firefox,Windows,Tablet,5,17.22,10.18,False,False,Toys,High Shipping Cost
7073,829377,Chrome,iOS,Desktop,3,45.55,9.41,True,False,Beauty,No Abandonment
8059,473977,Edge,MacOS,Desktop,3,134.05,9.55,True,False,Electronics,High Shipping Cost
7455,919132,Firefox,Linux,Tablet,3,36.2,5.89,True,False,Toys,No Abandonment
7202,892675,Firefox,MacOS,Mobile,4,58.99,14.58,False,True,Electronics,Payment Issues
7178,139060,Chrome,Android,Mobile,2,70.63,11.1,False,True,Beauty,Payment Issues
1647,181280,Chrome,iOS,Mobile,1,41.77,5.98,True,True,Books,Payment Issues
2611,492346,Chrome,Android,Mobile,6,81.94,8.67,True,True,Clothing,No Abandonment
4884,341586,Opera,Windows,Mobile,3,45.25,8.66,False,False,Books,No Abandonment
5982,124970,Firefox,iOS,Tablet,5,140.7,8.49,True,False,Toys,Distraction
4586,624663,Safari,iOS,Desktop,4,80.47,9.3,False,False,Electronics,Payment Issues
8673,597765,Edge,iOS,Desktop,3,12.01,8.0,True,False,Books,Distraction
7080,990482,Chrome,Linux,Tablet,3,122.6,9.78,True,False,Toys,High Shipping Cost
1758,514477,Firefox,iOS,Mobile,2,52.32,10.62,False,False,Toys,Payment Issues
1632,773883,Edge,Linux,Tablet,2,32.58,9.21,False,True,Electronics,High Shipping Cost
8848,839254,Safari,iOS,Desktop,2,147.82,6.15,False,False,Beauty,High Shipping Cost
1329,798778,Edge,MacOS,Desktop,2,6.45,11.52,True,True,HomeGoods,No Abandonment
6446,301109,Safari,Windows,Desktop,2,120.9,7.85,True,True,Clothing,No Abandonment
9201,319156,Chrome,iOS,Desktop,3,110.74,8.62,False,False,HomeGoods,No Abandonment
1984,536855,Opera,Android,Tablet,5,77.09,6.76,True,False,Books,No Abandonment
1668,621623,Safari,MacOS,Mobile,3,68.76,11.89,False,False,HomeGoods,High Shipping Cost
1441,777906,Chrome,Android,Mobile,2,38.43,6.27,True,False,Electronics,Found Better Price
3925,277687,Edge,Android,Tablet,5,121.76,7.67,False,False,Clothing,Found Better Price
5020,619705,Edge,Linux,Mobile,4,82.68,15.54,True,False,HomeGoods,Found Better Price
6677,716600,Edge,Windows,Mobile,5,132.4,2.6,False,False,HomeGoods,Found Better Price
9465,523787,Opera,Android,Mobile,7,64.19,5.43,False,False,Clothing,Found Better Price
5713,190524,Firefox,MacOS,Mobile,3,149.88,11.26,True,True,Books,No Abandonment
3373,237417,Safari,Windows,Desktop,2,16.81,8.35,False,True,Electronics,High Shipping Cost
4126,548498,Firefox,MacOS,Mobile,2,42.97,9.74,False,True,Clothing,No Abandonment
3933,442154,Edge,Android,Tablet,4,46.13,4.05,False,False,Books,Payment Issues
9639,949687,Opera,Windows,Desktop,3,106.51,7.43,False,True,Clothing,No Abandonment
4368,138923,Chrome,iOS,Desktop,2,35.8,7.64,True,True,Electronics,High Shipping Cost
7516,974630,Opera,Android,Tablet,3,2.77,8.04,False,True,Electronics,High Shipping Cost
4806,639559,Firefox,Android,Mobile,9,121.78,8.26,False,False,HomeGoods,Payment Issues
6255,491248,Edge,Linux,Desktop,1,106.49,1.64,True,False,HomeGoods,High Shipping Cost
9066,477925,Safari,MacOS,Tablet,5,50.16,7.59,True,True,Toys,High Shipping Cost
9261,867179,Opera,iOS,Tablet,7,43.99,12.49,False,False,Toys,Payment Issues
5585,162030,Firefox,Windows,Mobile,4,35.56,7.18,False,True,HomeGoods,No Abandonment
5598,647807,Firefox,Android,Mobile,1,50.09,5.23,True,False,Electronics,No Abandonment
6817,328630,Chrome,Android,Tablet,2,62.21,6.22,True,False,Books,Distraction
1116,493926,Safari,iOS,Mobile,3,113.59,11.58,False,False,Beauty,No Abandonment
2813,128026,Firefox,Android,Tablet,9,90.82,0.43,False,False,HomeGoods,Distraction
1903,713669,Safari,MacOS,Mobile,2,6.64,9.91,False,False,Toys,High Shipping Cost
9685,629180,Edge,Windows,Mobile,1,12.06,9.13,False,False,Electronics,Payment Issues
7205,480331,Opera,iOS,Tablet,1,63.52,5.59,False,False,Beauty,No Abandonment
4858,660283,Firefox,iOS,Tablet,1,78.12,17.06,False,False,Clothing,Distraction
3683,879851,Edge,Linux,Mobile,1,12.53,10.85,False,True,HomeGoods,Distraction
5175,248186,Chrome,Windows,Tablet,7,121.78,8.56,False,True,HomeGoods,High Shipping Cost
4730,490979,Safari,iOS,Desktop,2,42.49,11.52,True,False,Books,Found Better Price
7628,712628,Edge,Android,Mobile,2,17.42,9.82,False,False,Beauty,No Abandonment
6141,992168,Safari,Windows,Desktop,3,25.26,9.16,False,False,Electronics,High Shipping Cost
6443,862465,Safari,MacOS,Desktop,2,97.77,8.6,True,False,Books,No Abandonment
2540,749508,Firefox,iOS,Desktop,5,149.23,6.42,False,False,Clothing,Payment Issues
9088,642139,Safari,MacOS,Tablet,2,25.51,11.15,False,False,Electronics,Found Better Price
8959,920758,Edge,iOS,Mobile,3,15.9,7.68,False,False,Books,No Abandonment
1625,667767,Chrome,Android,Mobile,2,86.15,11.48,False,False,Clothing,High Shipping Cost
6972,400169,Firefox,Linux,Desktop,2,50.08,11.41,False,True,Clothing,No Abandonment
7162,575365,Opera,Android,Tablet,4,105.5,10.89,True,False,HomeGoods,No Abandonment
7797,909797,Chrome,MacOS,Mobile,2,64.23,6.75,False,False,Beauty,No Abandonment
5858,171060,Edge,Windows,Mobile,2,29.06,5.45,True,True,Beauty,Found Better Price
1837,997380,Firefox,MacOS,Mobile,8,36.25,7.89,False,False,Electronics,Payment Issues
3015,954842,Safari,Linux,Desktop,4,38.35,8.01,False,True,Clothing,No Abandonment
6156,610996,Chrome,iOS,Desktop,4,74.75,6.85,True,True,Books,High Shipping Cost
9263,730613,Firefox,iOS,Desktop,4,80.98,11.07,False,False,Electronics,High Shipping Cost
8234,875778,Opera,MacOS,Desktop,2,129.85,10.76,False,True,Clothing,Found Better Price
5748,488670,Opera,Windows,Desktop,6,188.64,10.29,False,True,HomeGoods,No Abandonment
1063,172493,Opera,iOS,Mobile,1,44.25,12.31,False,False,Toys,Payment Issues
9221,643364,Firefox,iOS,Desktop,5,58.42,8.71,False,False,Toys,High Shipping Cost
5652,325806,Chrome,Linux,Tablet,2,63.39,4.78,False,True,Beauty,Found Better Price
7789,635549,Safari,Linux,Desktop,0,126.9,12.19,False,False,Toys,No Abandonment
8183,555278,Chrome,Windows,Desktop,1,88.08,9.45,False,False,Clothing,No Abandonment
3325,848879,Safari,iOS,Desktop,4,70.24,11.37,False,False,Clothing,Found Better Price
6850,964679,Chrome,Android,Mobile,2,19.74,9.39,True,True,Books,High Shipping Cost
5372,925966,Chrome,MacOS,Mobile,2,76.84,6.27,False,False,Toys,Payment Issues
7364,634378,Firefox,iOS,Tablet,4,36.95,4.44,True,False,Toys,Found Better Price
5765,294390,Opera,MacOS,Mobile,1,65.57,10.91,True,False,Electronics,Distraction
8191,919203,Opera,iOS,Desktop,2,88.93,6.83,False,False,Electronics,No Abandonment
3879,702580,Opera,Linux,Tablet,4,93.42,11.17,False,False,Clothing,Payment Issues
3188,956727,Opera,Windows,Tablet,2,26.3,2.02,True,False,Beauty,No Abandonment
3781,980169,Chrome,Android,Tablet,3,54.57,10.01,False,True,Clothing,Found Better Price
3145,872982,Opera,Linux,Desktop,3,38.59,9.76,False,False,HomeGoods,Payment Issues
1275,622089,Chrome,Windows,Mobile,4,25.12,12.85,False,False,Beauty,Payment Issues
2266,413703,Safari,Linux,Mobile,3,59.94,6.81,False,True,Toys,No Abandonment
7576,233639,Edge,MacOS,Desktop,3,70.02,7.93,False,False,Toys,Payment Issues
5104,813800,Edge,iOS,Mobile,2,39.87,12.78,False,False,Clothing,No Abandonment
3319,962145,Safari,Linux,Desktop,3,34.92,12.19,True,True,Books,Distraction
1031,135917,Chrome,Windows,Desktop,4,83.69,6.4,False,True,Electronics,Found Better Price
1851,779571,Opera,iOS,Tablet,3,156.3,4.96,True,True,Toys,Distraction
9796,591329,Firefox,MacOS,Mobile,3,66.86,8.4,False,False,Books,Found Better Price
6868,868067,Chrome,MacOS,Tablet,2,175.66,11.09,True,True,Beauty,No Abandonment
8720,343554,Chrome,Android,Mobile,4,84.34,10.11,False,False,Electronics,Distraction
2807,729430,Safari,iOS,Desktop,4,39.99,7.69,False,False,Beauty,High Shipping Cost
7195,450292,Safari,MacOS,Tablet,5,25.3,14.6,False,True,HomeGoods,No Abandonment
7331,187535,Firefox,Linux,Desktop,3,45.43,7.15,True,True,Beauty,High Shipping Cost
7063,222958,Opera,MacOS,Desktop,4,85.45,9.29,False,True,Beauty,High Shipping Cost
8411,746449,Edge,MacOS,Tablet,2,14.26,4.57,False,False,Clothing,Distraction
4562,888037,Opera,MacOS,Tablet,0,29.18,6.04,False,False,Books,Found Better Price
4198,997179,Opera,Android,Mobile,2,43.79,8.11,True,True,Electronics,High Shipping Cost
5504,172820,Chrome,Windows,Mobile,3,39.7,9.66,False,True,Clothing,No Abandonment
8985,809487,Firefox,MacOS,Tablet,2,29.29,1.55,True,False,Clothing,No Abandonment
7734,416865,Chrome,Windows,Mobile,3,66.62,5.69,False,False,Toys,High Shipping Cost
7989,804539,Safari,iOS,Desktop,8,19.23,1.5,False,False,Electronics,No Abandonment
3947,342273,Edge,Windows,Desktop,4,128.3,3.08,True,True,Clothing,Distraction
5123,932461,Firefox,iOS,Desktop,1,61.89,12.66,False,False,Toys,Payment Issues
5783,379880,Firefox,Android,Desktop,3,171.52,6.04,False,False,Clothing,Found Better Price
6599,234806,Opera,iOS,Desktop,5,74.02,14.77,True,False,Electronics,Found Better Price
1071,369675,Chrome,iOS,Desktop,4,93.76,4.25,False,False,Clothing,High Shipping Cost
6516,919618,Opera,Linux,Mobile,8,61.47,10.48,False,True,HomeGoods,High Shipping Cost
9234,931509,Opera,Android,Tablet,1,89.95,8.77,False,True,HomeGoods,Found Better Price
5360,403364,Firefox,MacOS,Tablet,2,92.33,8.16,True,False,HomeGoods,No Abandonment
2831,184027,Edge,Android,Mobile,3,97.81,3.84,False,False,HomeGoods,No Abandonment
1045,275016,Safari,Linux,Mobile,4,31.05,6.85,True,True,Beauty,Payment Issues
9174,556092,Opera,iOS,Mobile,2,30.04,8.03,False,False,Books,Found Better Price
8392,696130,Edge,Android,Tablet,3,90.77,7.03,False,False,Clothing,No Abandonment
7071,410385,Opera,Linux,Mobile,3,21.52,9.34,True,False,Clothing,Distraction
2675,759651,Edge,MacOS,Mobile,2,41.77,6.58,False,False,Clothing,High Shipping Cost
8268,180496,Chrome,iOS,Tablet,3,1.81,6.59,True,True,Clothing,Payment Issues
7381,961064,Safari,Android,Mobile,1,30.42,8.0,True,True,Toys,No Abandonment
7744,986962,Firefox,Android,Desktop,0,8.77,10.85,False,False,Books,Distraction
7834,619949,Chrome,iOS,Tablet,2,25.39,14.16,False,False,Clothing,Found Better Price
4023,926860,Opera,Android,Tablet,2,48.25,5.88,False,False,Toys,Found Better Price
3790,636900,Opera,iOS,Tablet,5,21.67,1.29,False,True,Beauty,No Abandonment
7343,606225,Safari,Linux,Mobile,2,26.46,10.49,False,False,Books,No Abandonment
2012,288983,Safari,iOS,Tablet,6,157.2,11.95,True,True,Toys,Payment Issues
5589,605710,Safari,MacOS,Desktop,1,119.87,4.32,False,False,HomeGoods,Distraction
4507,885754,Opera,iOS,Desktop,3,115.78,11.9,False,False,HomeGoods,Distraction
5802,313770,Opera,Android,Tablet,4,73.72,9.87,True,True,Toys,Payment Issues
3071,420413,Firefox,iOS,Desktop,3,44.93,4.48,False,True,Clothing,Distraction
8530,581394,Safari,iOS,Mobile,2,84.61,0.05,False,False,Books,Found Better Price
3317,327684,Edge,iOS,Tablet,0,36.62,5.96,True,False,Electronics,Found Better Price
6347,783174,Firefox,MacOS,Desktop,3,93.79,11.29,False,False,Toys,Found Better Price
3175,680961,Edge,MacOS,Mobile,2,23.57,6.4,False,True,Toys,High Shipping Cost
3372,835346,Chrome,Android,Tablet,3,28.49,8.27,False,False,Toys,No Abandonment
7802,701495,Safari,Android,Tablet,2,32.67,2.94,False,False,Clothing,High Shipping Cost
6225,150767,Firefox,iOS,Tablet,1,20.03,10.53,False,False,Toys,High Shipping Cost
7228,560601,Firefox,Windows,Desktop,3,101.86,6.96,False,True,Electronics,Found Better Price
6121,934333,Chrome,Linux,Tablet,2,68.22,10.92,False,False,HomeGoods,Payment Issues
9050,921143,Chrome,iOS,Desktop,2,27.07,4.6,False,True,HomeGoods,Found Better Price
8732,937954,Chrome,Linux,Mobile,5,169.73,2.8,False,False,Books,No Abandonment
6144,206537,Firefox,MacOS,Mobile,4,13.69,10.69,False,False,Books,High Shipping Cost
7812,883819,Opera,Android,Mobile,3,59.88,10.32,False,False,HomeGoods,Payment Issues
8824,348950,Edge,Windows,Tablet,4,53.56,6.13,True,False,Electronics,Distraction
6455,768221,Edge,Android,Mobile,2,67.22,15.31,False,False,Electronics,Distraction
3504,386362,Chrome,MacOS,Desktop,3,18.77,8.69,False,True,Clothing,No Abandonment
2502,822716,Opera,iOS,Desktop,2,63.45,7.7,True,False,HomeGoods,No Abandonment
8042,752737,Opera,MacOS,Desktop,0,76.01,9.37,False,False,HomeGoods,Found Better Price
9534,108632,Chrome,Windows,Desktop,0,23.67,9.48,False,False,Books,No Abandonment
4860,129884,Safari,iOS,Desktop,4,28.3,11.36,False,False,Clothing,Found Better Price
8858,671676,Firefox,iOS,Desktop,1,22.56,6.2,False,False,HomeGoods,No Abandonment
8519,927495,Safari,Windows,Mobile,2,36.14,8.38,False,False,Books,High Shipping Cost
3860,338024,Opera,Android,Tablet,1,37.24,7.63,False,False,Books,No Abandonment
2248,231382,Chrome,iOS,Desktop,3,38.73,8.57,False,False,Beauty,No Abandonment
8083,921107,Firefox,Android,Mobile,3,121.84,12.92,False,False,Books,High Shipping Cost
6010,634187,Edge,Linux,Mobile,2,12.68,7.48,False,False,Books,Found Better Price
7305,478523,Opera,Windows,Desktop,6,3.55,7.47,False,True,Electronics,Found Better Price
6762,205636,Firefox,Linux,Mobile,5,29.79,8.02,False,False,Toys,No Abandonment
5390,628790,Firefox,iOS,Desktop,2,5.15,7.64,True,False,Books,Payment Issues
3139,602604,Safari,Windows,Tablet,5,38.49,7.46,True,True,Electronics,Distraction
8335,413311,Edge,iOS,Desktop,2,95.39,9.14,False,False,Beauty,Found Better Price
9748,434542,Safari,Windows,Tablet,5,14.49,8.24,True,True,Toys,No Abandonment
7118,890487,Safari,Android,Mobile,7,15.8,8.66,True,False,Electronics,Found Better Price
4994,249316,Safari,MacOS,Mobile,5,46.2,9.85,True,False,Toys,Payment Issues
2152,111876,Safari,MacOS,Desktop,4,117.45,10.63,False,True,Electronics,Found Better Price
4744,205722,Opera,Windows,Mobile,3,53.96,11.0,True,True,Clothing,No Abandonment
4621,783167,Edge,Linux,Mobile,3,116.72,10.9,False,True,Electronics,No Abandonment
6890,485210,Safari,Windows,Tablet,2,26.65,9.74,False,False,Clothing,No Abandonment
4907,561695,Opera,Android,Desktop,1,107.0,4.54,True,False,Toys,High Shipping Cost
4728,374363,Opera,Linux,Desktop,3,32.23,6.02,True,True,HomeGoods,No Abandonment
8747,732406,Firefox,Windows,Tablet,3,35.04,6.75,True,False,HomeGoods,Found Better Price
4066,883857,Firefox,Windows,Tablet,3,30.25,7.58,True,True,Books,No Abandonment
3860,520169,Chrome,iOS,Tablet,1,64.6,5.93,False,False,Beauty,No Abandonment
1163,548860,Opera,Android,Desktop,2,17.05,5.57,True,False,Toys,Payment Issues
2714,778387,Chrome,Android,Tablet,1,43.93,3.88,False,True,Beauty,No Abandonment
4462,877882,Opera,MacOS,Desktop,1,169.76,6.96,False,False,Electronics,No Abandonment
2440,249346,Safari,iOS,Tablet,2,36.58,8.3,False,False,Books,High Shipping Cost
6313,456841,Safari,Linux,Mobile,4,42.72,7.19,False,False,Electronics,High Shipping Cost
9992,934540,Chrome,MacOS,Desktop,3,105.24,7.06,False,True,HomeGoods,High Shipping Cost
7227,174007,Safari,Android,Desktop,4,42.51,8.67,False,False,Books,No Abandonment
3660,920054,Safari,Windows,Desktop,7,79.75,9.7,False,True,Toys,No Abandonment
2690,982498,Firefox,iOS,Mobile,4,6.9,8.67,False,True,Toys,Found Better Price
1233,301891,Safari,Android,Mobile,3,54.26,9.09,False,False,Books,High Shipping Cost
2876,653964,Firefox,Android,Desktop,2,69.46,10.19,False,False,Beauty,No Abandonment
4370,378925,Edge,iOS,Tablet,5,60.39,6.48,True,True,Beauty,High Shipping Cost
7339,967395,Opera,Android,Desktop,3,33.06,11.31,True,False,Books,Payment Issues
6109,103503,Firefox,MacOS,Desktop,1,29.56,6.46,False,False,Electronics,High Shipping Cost
2045,394761,Firefox,iOS,Mobile,2,51.67,6.95,False,True,Electronics,No Abandonment
7091,776214,Firefox,Android,Mobile,2,86.75,1.23,False,True,Toys,High Shipping Cost
5481,439743,Opera,Android,Tablet,1,29.28,6.39,True,False,Toys,Payment Issues
5459,939379,Opera,iOS,Tablet,5,34.55,4.03,False,True,Books,Distraction
9033,133399,Opera,Windows,Desktop,1,50.16,11.51,False,False,Beauty,No Abandonment
7417,181808,Safari,Linux,Desktop,2,68.01,10.57,False,False,Clothing,Distraction
2407,742012,Firefox,iOS,Tablet,1,15.22,6.17,True,False,Books,Payment Issues
1207,112984,Opera,Windows,Desktop,2,10.62,6.65,False,True,Books,Found Better Price
5370,687174,Edge,Android,Desktop,2,59.97,3.59,False,False,Beauty,High Shipping Cost
8150,100927,Opera,MacOS,Tablet,0,39.5,5.48,False,True,HomeGoods,No Abandonment
9687,818787,Chrome,Android,Tablet,4,48.88,9.56,False,False,Beauty,High Shipping Cost
1901,945803,Chrome,Android,Tablet,3,3.69,11.68,True,True,Books,Found Better Price
8083,886409,Firefox,Windows,Mobile,8,47.81,7.65,False,False,HomeGoods,High Shipping Cost
2749,716065,Firefox,iOS,Tablet,6,81.33,8.21,False,False,Electronics,Distraction
9651,206573,Firefox,Linux,Mobile,4,25.25,8.3,False,False,Clothing,No Abandonment
5489,596103,Safari,Linux,Tablet,2,50.53,6.4,False,False,Beauty,High Shipping Cost
7582,717641,Chrome,iOS,Tablet,5,73.34,8.77,True,True,Books,High Shipping Cost
9030,248517,Chrome,iOS,Mobile,4,156.02,7.1,False,True,Beauty,No Abandonment
5734,991446,Firefox,MacOS,Mobile,3,30.24,9.85,False,True,Electronics,No Abandonment
5665,299969,Chrome,iOS,Desktop,4,38.56,7.81,True,False,Books,High Shipping Cost
3194,852173,Chrome,MacOS,Desktop,3,45.46,3.56,True,True,Books,Found Better Price
8126,718666,Safari,iOS,Desktop,1,42.3,9.46,False,True,Electronics,Found Better Price
1959,383265,Edge,MacOS,Mobile,4,38.97,8.37,False,True,Books,High Shipping Cost
9585,412995,Firefox,iOS,Tablet,3,11.85,6.58,False,True,Clothing,Found Better Price
5538,564453,Edge,iOS,Mobile,4,47.29,7.86,False,False,Books,No Abandonment
5058,214979,Edge,Linux,Tablet,3,47.16,5.15,True,True,HomeGoods,No Abandonment
5842,613941,Safari,Android,Tablet,3,7.97,4.78,False,True,Beauty,Payment Issues
3177,116964,Chrome,Android,Tablet,1,11.14,6.81,True,False,Electronics,Payment Issues
2799,587845,Firefox,MacOS,Desktop,0,4.93,8.89,True,True,HomeGoods,Distraction
8570,104200,Opera,Windows,Mobile,4,82.48,9.21,False,True,Clothing,No Abandonment
9696,327893,Edge,Linux,Mobile,3,100.81,4.55,False,False,Books,No Abandonment
1719,821775,Edge,iOS,Desktop,1,65.58,7.96,True,False,Electronics,High Shipping Cost
2987,983562,Safari,Linux,Tablet,3,108.28,4.7,False,False,Electronics,Payment Issues
6773,241559,Edge,Windows,Desktop,3,29.98,8.21,False,False,HomeGoods,No Abandonment
3878,238142,Edge,Linux,Tablet,5,7.4,7.42,False,False,Clothing,No Abandonment
9825,565204,Edge,Windows,Desktop,2,89.92,8.46,False,False,HomeGoods,High Shipping Cost
3420,695804,Safari,Windows,Mobile,4,26.72,5.83,False,False,Beauty,Distraction
2324,870362,Chrome,Windows,Desktop,1,18.79,11.8,False,False,Beauty,High Shipping Cost
2008,988661,Edge,Windows,Mobile,3,107.54,13.79,True,False,Toys,High Shipping Cost
1403,668240,Firefox,Windows,Tablet,4,34.25,7.24,False,False,Clothing,No Abandonment
7233,839866,Edge,iOS,Desktop,3,99.7,5.79,False,False,Books,No Abandonment
9887,298727,Edge,Linux,Desktop,2,112.74,4.67,True,False,Toys,No Abandonment
7772,583705,Firefox,Android,Desktop,1,25.68,4.12,False,False,HomeGoods,High Shipping Cost
7590,162959,Safari,Android,Desktop,6,71.77,10.99,True,False,HomeGoods,Found Better Price
1120,693069,Opera,iOS,Mobile,2,75.47,6.46,False,False,Clothing,Found Better Price
7460,650680,Firefox,MacOS,Mobile,4,93.44,3.93,False,False,Clothing,No Abandonment
7281,137256,Opera,Windows,Desktop,3,34.83,4.49,True,False,Beauty,Payment Issues
6862,201439,Chrome,Linux,Mobile,4,12.29,4.23,False,True,Beauty,Payment Issues
3865,393859,Chrome,Windows,Desktop,2,48.74,11.8,True,False,HomeGoods,High Shipping Cost
4731,743486,Edge,Windows,Mobile,3,31.05,12.26,True,False,Electronics,No Abandonment
4591,630834,Edge,Android,Mobile,2,75.04,7.3,True,False,Books,Payment Issues
5486,712416,Safari,Windows,Mobile,8,62.56,6.91,False,False,Clothing,Found Better Price
8172,249207,Opera,Linux,Desktop,4,121.34,1.65,False,False,Beauty,High Shipping Cost
3414,825857,Chrome,Linux,Desktop,3,55.25,3.67,True,True,Electronics,Found Better Price
7635,401456,Chrome,Android,Mobile,3,26.33,5.26,False,True,HomeGoods,High Shipping Cost
3805,617602,Edge,iOS,Tablet,5,76.32,9.74,False,True,Beauty,Payment Issues
7665,179756,Edge,Android,Mobile,0,25.59,15.12,False,False,HomeGoods,Found Better Price
6361,584666,Safari,Android,Desktop,2,66.98,10.2,False,True,Electronics,High Shipping Cost
2465,901880,Edge,Windows,Tablet,4,9.52,7.48,True,False,HomeGoods,No Abandonment
1403,475542,Edge,MacOS,Desktop,3,31.12,8.42,False,False,Books,Found Better Price
7570,405995,Safari,iOS,Tablet,2,86.36,8.3,False,False,Electronics,No Abandonment
9604,180532,Edge,iOS,Tablet,0,63.88,6.96,False,False,Books,High Shipping Cost
5249,663556,Edge,iOS,Desktop,2,25.61,7.48,True,True,Clothing,Distraction
7346,924173,Edge,Windows,Mobile,2,48.88,2.78,False,False,Toys,Payment Issues
9408,355936,Opera,Android,Desktop,3,31.69,5.74,True,False,Books,No Abandonment
7625,772495,Chrome,Windows,Desktop,4,79.75,6.73,False,True,Toys,No Abandonment
3813,332965,Firefox,Linux,Mobile,4,55.12,4.62,False,True,HomeGoods,Found Better Price
1805,100748,Chrome,MacOS,Mobile,3,14.38,8.57,False,False,Books,No Abandonment
4349,706474,Opera,MacOS,Tablet,2,87.33,9.57,False,False,Books,Found Better Price
8361,210997,Firefox,Windows,Tablet,5,131.59,11.85,True,False,HomeGoods,No Abandonment
3816,142148,Chrome,Android,Mobile,4,36.41,6.69,False,True,Beauty,Found Better Price
7231,122297,Safari,iOS,Desktop,2,25.6,2.27,False,False,Books,Found Better Price
9625,687448,Opera,Linux,Mobile,1,11.8,12.75,False,False,HomeGoods,Distraction
8420,663865,Safari,Linux,Mobile,2,31.84,5.0,False,True,Clothing,Payment Issues
9620,414516,Safari,MacOS,Mobile,3,2.74,14.11,False,False,Electronics,Found Better Price
5257,884568,Chrome,Android,Desktop,3,84.36,12.56,False,False,Beauty,No Abandonment
3312,416825,Firefox,iOS,Desktop,3,70.78,6.94,False,True,Beauty,Payment Issues
2995,520622,Edge,MacOS,Tablet,7,17.08,7.04,False,False,Books,No Abandonment
5995,772446,Edge,Android,Mobile,2,18.21,4.27,True,False,Clothing,Found Better Price
2742,109890,Opera,iOS,Mobile,1,66.8,1.04,False,False,Electronics,No Abandonment
2155,999978,Safari,Windows,Desktop,3,11.45,9.53,False,False,Books,No Abandonment
4204,132968,Opera,Android,Mobile,1,131.09,7.46,False,False,Clothing,Payment Issues
9585,783734,Chrome,Linux,Desktop,3,5.11,11.34,False,True,Books,High Shipping Cost
7763,247267,Safari,Android,Tablet,1,65.06,11.77,False,True,Electronics,Payment Issues
7947,609917,Edge,Android,Tablet,2,29.95,2.58,False,False,Books,No Abandonment
8202,147323,Chrome,Android,Tablet,2,39.25,8.12,True,True,HomeGoods,High Shipping Cost
